case,specie,location,family,region,age,loads,ecoregion,date,Day,Month,Year,Season,lat,long,alt,tmean,drange,isotherm,tseason,tmax,tmin,trange,twet,tdry,twarm,tcold,prec,pwetm,pdrym,pseason,pwetq,pdryq,pwarm,pcold,PromedioDege,Bd_total,Bd+,Prevalence
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Juvenile,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,3,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Juvenile,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,3,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Adult,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0.142857143,7,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Adult,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0.142857143,7,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Adult,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0.142857143,7,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Adult,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0.142857143,7,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Adult,1,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0.142857143,7,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Adult,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0.142857143,7,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Quebrada_Honda,Leptodactylidae,III,Tadpole,0,CM,02-01-2017,1,2,2017,Summer,-28.5511,-70.8668,306,16.4,12,6,271.5,26.8,7.1,19.7,13.4,19.9,19.9,13,5.2,1.4,0,10.2,3.5,0,0,3.5,0,26,0,0
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,2,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,35,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,97,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Juvenile,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,0,2,0,0
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Juvenile,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,0,2,0,0
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,176,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,12,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,24,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,6,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,89,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,5,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,46,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,115,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,329,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,11-08-2008,8,11,2008,Spring,-37.298,-73.2516,113,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,32.27586207,29,12,0.413793103
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,242,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,62,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,1896,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,28,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
0,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,0,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,1790,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
1,Pleurodema_thaul,Ramadillas,Leptodactylidae,VIII,Adult,3890,VTF,12-16-2009,16,12,2009,Spring,-37.3006,-73.2504,0,13.1,11,5.7,270.7,24.4,5.2,19.2,10.4,16.7,16.7,9.8,151.2,29.4,2.5,7.6,81.6,9.2,9.2,76.3,395.4,20,6,0.3
0,Pleurodema_thaul,Rincon_de_la_Piedra,Leptodactylidae,XIV,Adult,0,VTF,01-30-2017,30,1,2017,Summer,-39.917,-73.109,-15,11.4,10.3,5.3,305.4,22.8,3.4,19.4,8.2,15.5,15.5,7.6,201.4,33.3,5.2,6.4,96.9,18.3,18.3,94.2,0.333333333,6,1,0.166666667
1,Pleurodema_thaul,Rincon_de_la_Piedra,Leptodactylidae,XIV,Adult,2,VTF,01-30-2017,30,1,2017,Summer,-39.917,-73.109,-15,11.4,10.3,5.3,305.4,22.8,3.4,19.4,8.2,15.5,15.5,7.6,201.4,33.3,5.2,6.4,96.9,18.3,18.3,94.2,0.333333333,6,1,0.166666667
